Time;Open;High;Low;Close;ATR;VolumeTick;RSI 14;EMA 50;EMA 200;VWAP Mensile;Delta CloseVWAP;
18/10/2022;11197,9;11241,5;11002,3;11107,6;358,94;296820;44,03;11722,98;12800,49;11102,25;5,35;
19/10/2022;10984,3;11279,6;10966,9;11040,1;357,66;376674;42,8;11696,2;12782,97;11097,25;-57,15;
20/10/2022;10986,6;11329,6;10889,9;11317,1;359,36;302590;49,1;11681,33;12768,38;11110,6;206,5;
23/10/2022;11346,5;11471,1;11164,2;11437,3;353,91;321710;51,6;11671,76;12755,14;11130,41;306,89;
24/10/2022;11459,4;11681,2;11396;11673,2;349,69;273050;56,14;11671,82;12744,37;11156,99;516,21;
25/10/2022;11459,6;11656,9;11387,2;11401,6;356,03;293450;50,29;11661,22;12731,01;11169,21;232,39;
26/10/2022;11458,9;11470,8;11179,3;11190,8;341,46;359286;46,26;11642,78;12715,69;11170,46;20,34;
27/10/2022;11057,9;11563,1;11019,8;11547,4;361,74;282902;53,1;11639,04;12704,06;11186,83;360,57;
30/10/2022;11501,4;11521;11325,6;11409,9;358,21;252840;50,44;11630,05;12691,19;11195,17;214,73;
31/10/2022;11497,3;11579,3;11274,3;11289,7;368,03;271406;48,16;11616,7;12677,24;11289,7;0;
01/11/2022;11316,4;11418,1;10899,7;10899,7;357,74;271918;41,6;11588,59;12659,55;11094,52;-194,82;
02/11/2022;10927,6;10956,4;10669,7;10687,4;341,04;349028;38,52;11553,24;12639,93;10935,28;-247,88;
03/11/2022;10776,4;10935,6;10606,3;10860,1;336,56;308501;42,26;11526,06;12622,22;10915,97;-55,87;
06/11/2022;10833,3;10989,3;10777,8;10960,4;326,94;267530;44,38;11503,88;12605,68;10924,06;36,34;
07/11/2022;10968,8;11194;10892,6;10986,3;331,39;258768;44,94;11483,58;12589,57;10933,39;52,91;
08/11/2022;11045,5;11115,8;10802,8;10813,6;331,41;283010;41,9;11457,31;12571,9;10916,52;-102,92;
09/11/2022;10833,9;11495,4;10795,9;11491,3;349,96;322730;54,81;11458,64;12561,15;10996,04;495,26;
10/11/2022;11700,9;11842,1;11535,4;11838,8;353,1;291904;59,75;11473,55;12553,96;11089,76;749,04;
13/11/2022;11749,8;11865,9;11667,1;11823,6;346,93;244324;59,44;11487,28;12546,69;11152,25;671,35;
14/11/2022;11800;12085,3;11730,2;11883,6;351,86;294792;60,31;11502,82;12540,1;11220,39;663,21;
15/11/2022;11889,4;11922,5;11669;11730,6;349,15;268062;56,97;11511,75;12532,04;11260,24;470,36;
16/11/2022;11722,9;11790,6;11491,4;11648,2;331,71;325302;55,2;11517,1;12523,25;11293,83;354,37;
17/11/2022;11668,1;11805,7;11575,9;11640,6;332,29;254470;55,03;11521,95;12514,46;11315,83;324,77;
20/11/2022;11634;11668,1;11522,6;11558,3;320,89;237258;53,13;11523,37;12504,95;11329,37;228,93;
21/11/2022;11546,5;11679,7;11495,5;11672,6;297,02;226206;55,44;11529,22;12496,67;11346,72;325,88;
22/11/2022;11713,1;11859,9;11701,4;11839,9;289,92;221312;58,65;11541,41;12490,13;11369,96;469,94;
23/11/2022;11870,3;11906,4;11848,2;11886,7;271,15;133495;59,52;11554,95;12484,13;11384,24;502,46;
24/11/2022;11881,2;11890,4;11740,7;11763,3;266,74;161276;56,14;11563,12;12476,96;11396,49;366,81;
27/11/2022;11670,1;11767,1;11573,7;11591,8;259,02;241592;51,73;11564,24;12468,15;11405,5;186,3;
28/11/2022;11651,1;11682,8;11445,9;11491,6;253,59;239620;49,3;11561,39;12458,43;11409,27;82,33;
29/11/2022;11511,1;11911,2;11477,9;11871,2;234,57;251876;57,46;11573,54;12452,59;11429,6;441,6;
30/11/2022;12022,9;12115,4;11923,8;12058,8;226,96;313174;60,82;11592,57;12448,67;12058,8;0;
01/12/2022;12001,5;12045,7;11718,5;11972,2;237,06;250372;58,53;11607,46;12443,93;12020,33;-48,13;
04/12/2022;11978,4;11982,7;11731,4;11753,8;229,65;238282;53,08;11613,2;12437,06;11941,12;-187,32;
05/12/2022;11781,3;11829,8;11488,5;11519,7;235,92;246486;47,94;11609,53;12427,93;11842,03;-322,33;
06/12/2022;11549;11581,8;11409,4;11485,9;226,86;259638;47,22;11604,68;12418,56;11771,34;-285,44;
07/12/2022;11442,2;11675,1;11440;11616,6;227,24;274540;50,3;11605,15;12410,58;11744,49;-127,89;
08/12/2022;11686,1;11724,6;11507,5;11650,2;232,36;223842;51,09;11606,92;12403,01;11732,81;-82,61;
11/12/2022;11550,7;11643;11525,1;11638,8;228,14;188550;50,79;11608,17;12395,41;11723,92;-85,12;
12/12/2022;11709,9;12205,7;11696,9;11813,6;255,25;265868;55,07;11616,22;12389,62;11734,47;79,13;
13/12/2022;11863,5;11943,7;11605,8;11713,3;274,64;245440;52,26;11620,03;12382,89;11732,4;-19,1;
14/12/2022;11735,2;11742,4;11299,1;11373,1;295,61;301214;44,06;11610,35;12372,84;11693,85;-320,75;
15/12/2022;11365,3;11384,2;11170,4;11224,6;297,06;254907;41,03;11595,22;12361,42;11654,79;-430,19;
18/12/2022;11261,6;11303,3;11046,2;11057,9;298,51;230732;37,88;11574,15;12348,45;11612,96;-555,06;
19/12/2022;10992,4;11141,6;10961,9;11076,6;280,39;264154;38,45;11554,64;12335,79;11573,13;-496,53;
20/12/2022;11130,5;11287,6;11079,1;11238,9;278,02;241137;43,32;11542,26;12324,88;11551,92;-313,02;
21/12/2022;11265,1;11281,9;10778,9;10898,8;289,64;266058;36,76;11517,02;12310,69;11509,16;-610,36;
22/12/2022;10971,3;11050,6;10825,3;10977,9;287,79;233090;39,07;11495,88;12297,43;11480,35;-502,45;
26/12/2022;11068,5;11082,9;10802,7;10830,6;283,42;213271;36,4;11469,79;12282,83;11449,63;-619,03;
27/12/2022;10843,3;10903,4;10682,9;10710,3;286,86;222646;34,34;11440,01;12267,19;11414,85;-704,55;
28/12/2022;10701,6;10983,7;10691,5;10943,5;290,94;234558;41,28;11420,54;12254,01;11392,6;-449,1;
29/12/2022;10882,6;10922,4;10768,2;10820,8;287,95;211610;38,95;11397,02;12239,75;11369,24;-548,44;
02/01/2023;10963,6;11096,5;10765,8;10856;302,64;261382;40;11375,8;12225,98;10840,25;15,75;
03/01/2023;10900;10983,2;10782,9;10910,7;276,45;219770;41,67;11357,56;12212,9;10862,6;48,1;
04/01/2023;10896,4;10962,5;10732,2;10802,8;268,76;244057;39,34;11335,81;12198,87;10847,02;-44,22;
05/01/2023;10774,8;11072,2;10674,1;11063,5;265,54;214542;47,05;11325,13;12187,57;10887,36;176,14;
08/01/2023;11081,9;11307,4;11044;11148,1;269,08;202983;49,31;11318,19;12177,23;10926,44;221,66;
09/01/2023;11093,8;11205,9;11017,2;11170,2;264,19;197541;49,91;11312,38;12167,21;10957,47;212,73;
10/01/2023;11188,1;11362,7;11162,8;11344,3;265,64;183466;54,47;11313,63;12159,02;10998,36;345,94;
11/01/2023;11391,9;11503,1;11219;11461,7;270,86;244478;57,3;11319,44;12152,08;11055,58;406,12;
12/01/2023;11436,4;11509,2;11319;11498,2;248,51;197378;58,17;11326,45;12145,57;11095,71;402,49;
15/01/2023;11520,4;11541,9;11442;11499,3;239,56;76954;58,2;11333,23;12139,14;11109,48;389,82;
16/01/2023;11472,7;11620,6;11466,3;11558,1;230,56;184239;59,73;11342,05;12133,36;11143,38;414,72;
17/01/2023;11585,8;11691,4;11416,9;11458;234,42;192500;55,97;11346,59;12126,64;11166,4;291,6;
18/01/2023;11389,3;11420,4;11247,7;11365,7;228,57;223418;52,68;11347,34;12119,07;11182;183,7;
19/01/2023;11340,1;11570;11302,8;11566,3;235,14;178311;58,41;11355,93;12113,57;11204,6;361,7;
22/01/2023;11620,8;11922,6;11592,4;11830,9;236,96;181542;64,51;11374,56;12110,76;11239,97;590,93;
23/01/2023;11869,4;11889,9;11775,1;11856,8;230,86;177883;65,05;11393,47;12108,23;11272,32;584,48;
24/01/2023;11773;11816,5;11548;11803;236,46;192504;62,91;11409,53;12105,19;11300,82;502,18;
25/01/2023;11841,3;12015,8;11839,9;12000,1;223,23;214328;67,17;11432,69;12104,15;11340,27;659,83;
26/01/2023;11972,4;12226,2;11962,4;12219,2;223,26;185336;71,15;11463,53;12105,29;11381,16;838,04;
29/01/2023;12109,9;12113,6;11930;11947,3;230,44;203014;61,24;11482,5;12103,72;11408,6;538,7;
30/01/2023;11887,6;12065,9;11816,6;12057,7;233,96;198944;63,46;11505,06;12103,26;11438,05;619,65;
31/01/2023;12056;12332,7;12005,6;12286,9;237,04;188821;67,62;11535,72;12105,09;12286,9;0;
01/02/2023;12471;12881,8;12449,8;12667,6;265,94;249007;73,09;11580,11;12110,69;12503,42;164,18;
02/02/2023;12600,9;12831,5;12500;12564,7;282,49;246004;69,66;11618,72;12115,2;12525,46;39,24;
05/02/2023;12500,3;12558,2;12407,6;12482,9;282,69;211675;66,98;11652,61;12118,86;12515,4;-32,5;
06/02/2023;12488,2;12733,9;12416,7;12655,4;285,74;218568;69,64;11691,93;12124,2;12542,87;112,53;
07/02/2023;12730,3;12752,2;12475,1;12523,2;290,51;211668;65,29;11724,53;12128,17;12539,73;-16,53;
08/02/2023;12536,3;12682,3;12414,2;12426,8;290,57;242569;62,25;11752,07;12131,14;12522,26;-95,46;
09/02/2023;12368;12402;12201,9;12281,5;281,19;227501;57,86;11772,83;12132,64;12491,76;-210,26;
12/02/2023;12263,5;12524,8;12258,8;12466,6;291,99;180528;61,57;11800,04;12135,96;12489,46;-22,86;
13/02/2023;12487,7;12640,3;12347,8;12578;290,82;230072;63,65;11830,55;12140,36;12498,69;79,31;
14/02/2023;12495;12676,2;12482,6;12630,8;289,45;205985;64,63;11861,93;12145,24;12509,97;120,83;
15/02/2023;12728,7;12746,9;12451,9;12618,1;291,68;223261;64,18;11891,58;12149,95;12519,13;98,97;
16/02/2023;12350,9;12385;12232,1;12356,4;298,59;208235;55,65;11909,81;12152;12507,22;-150,82;
19/02/2023;12357,9;12381,8;12318,9;12331,7;285,28;69997;54,91;11926,36;12153,79;12503;-171,3;
20/02/2023;12317,2;12318,1;12074,2;12091,8;280,31;201628;48,19;11932,85;12153,17;12476,39;-384,59;
21/02/2023;12086,1;12160,1;12002,1;12033,6;249,1;210463;46,7;11936,8;12151,98;12448,37;-414,77;
22/02/2023;12165,9;12228,2;12002,8;12164;241,52;219840;50,41;11945,71;12152,1;12430,74;-266,74;
23/02/2023;12144,9;12147,9;11895;11979,6;249,51;203335;45,58;11947,04;12150,38;12406,27;-426,67;
26/02/2023;11982,9;12164;11982,7;12065,7;240,03;189326;48,08;11951,69;12149,54;12389,9;-324,2;
27/02/2023;12072,9;12147,7;12004,5;12098,3;230,46;194877;49,04;11957,44;12149,03;12376,15;-277,85;
28/02/2023;12069,3;12117,3;11903,3;11929,9;226,6;206786;44,49;11956,36;12146,85;11929,9;0;
01/03/2023;11862,4;12031,5;11808,3;12016,1;226,48;245015;47,19;11958,7;12145,55;11976,65;39,45;
02/03/2023;12024;12288;11998,2;12283,7;228,18;184087;54,58;11971,45;12146,92;12065,54;218,16;
05/03/2023;12330,9;12467,2;12276;12328,8;220,94;194180;55,7;11985,46;12148,73;12127,12;201,68;
06/03/2023;12322,8;12363,2;12128,9;12133,4;223,85;200364;49,93;11991,26;12148,58;12128,34;5,06;
07/03/2023;12152;12240,5;12094,4;12166,2;213,21;213951;50,85;11998,12;12148,76;12134,85;31,35;
08/03/2023;12170,4;12339,3;12057,9;12064,2;205,74;242742;47,9;12000,71;12147,92;12123,32;-59,12;
09/03/2023;11935,1;12097,8;11789,3;11871,8;223,29;252445;42,86;11995,66;12145,17;12086,82;-215,02;
12/03/2023;12073,5;12077;11682,5;11922,4;233,07;287683;44,51;11992,79;12142,95;12063,49;-141,09;
13/03/2023;11977,4;12218,7;11924,8;12202,1;242,95;257204;52,68;12000,99;12143,54;12079,09;123,01;
14/03/2023;12220,1;12274,5;11960,1;12251,2;249,31;310925;53,96;12010,81;12144,61;12099,71;151,49;
15/03/2023;12302,6;12596,8;12183,1;12578,6;259,64;308583;61,45;12033,07;12148,93;12150,6;428;
16/03/2023;12622,4;12672,8;12441,6;12515,9;262,99;260343;59,45;12052,01;12152,58;12180,65;335,25;
19/03/2023;12444;12579,8;12397,9;12557,5;265,75;260846;60,37;12071,83;12156,61;12209,35;348,15;
20/03/2023;12578,5;12765,1;12562;12733,3;265,29;209745;64,08;12097,77;12162,35;12239,59;493,71;
21/03/2023;12742,1;12947,8;12564,9;12566;276,7;206229;58,47;12116,13;12166,37;12257,11;308,89;
22/03/2023;12608,7;12896,9;12599,9;12722,2;279,64;258766;61,83;12139,9;12171,9;12286,47;435,73;
23/03/2023;12746,5;12792,3;12601,6;12770,7;279,6;254672;62,84;12164,64;12177,85;12314,79;455,91;
26/03/2023;12822,4;12839,4;12643,6;12669,9;276,85;203215;59,34;12184,45;12182,75;12330,62;339,28;
27/03/2023;12706;12712,3;12516,6;12613,1;280,39;192218;57,4;12201,26;12187,03;12342,05;271,05;
28/03/2023;12699,3;12867,4;12698,5;12843,2;278,46;175986;62,71;12226,43;12193,56;12359,95;483,25;
29/03/2023;12823,2;12990,4;12811,5;12960,6;269,2;211114;65,11;12255,23;12201,19;12384,64;575,96;
30/03/2023;12972,9;13188,7;12938,8;13179,9;258,87;178951;69,09;12291,49;12210,93;12411,41;768,49;
02/04/2023;13104,6;13159,4;13033,9;13148,9;248,14;186302;67,91;12325,11;12220,26;13164,09;-15,19;
03/04/2023;13136,7;13226,4;13049;13097;238,35;195588;65,88;12355,38;12228,99;13140,69;-43,69;
04/04/2023;13106,5;13114,8;12894,2;12965,7;224,56;196480;60,92;12379,32;12236,32;13095,29;-129,59;
05/04/2023;12917,8;13078,7;12843,3;13058,7;224,86;210438;63,04;12405,96;12244,5;13087,33;-28,63;
09/04/2023;13000,6;13054,5;12856,6;13046,6;226,3;169157;62,56;12431,08;12252,48;13081,27;-34,67;
10/04/2023;13048,2;13096,9;12946,1;12967;222,24;184888;59,39;12452,1;12259,59;13065,29;-98,29;
11/04/2023;12947,3;13131,3;12830,9;12848;216,35;206695;54,89;12467,62;12265,45;13035,91;-187,91;
12/04/2023;12855,8;13125,2;12850,3;13109,5;212,51;212461;61,74;12492,79;12273,85;13044,89;64,61;
13/04/2023;13083,5;13151,5;12955,9;13081,2;212,86;206706;60,67;12515,87;12281,88;13048,74;32,46;
16/04/2023;13103,9;13117,8;12978,3;13087,1;208,84;196777;60,82;12538,27;12289,89;13052,26;34,84;
17/04/2023;13088,9;13198,5;13042,1;13094,7;206,04;187684;61,03;12560,09;12297,9;13055,68;39,02;
18/04/2023;13027,4;13132,1;12968,7;13089;199,54;184140;60,77;12580,83;12305,77;13058,12;30,88;
19/04/2023;13051;13105,6;12928,9;12986,6;199,39;219454;56,09;12596,75;12312,55;13052,38;-65,78;
20/04/2023;12979,4;13032,4;12893,7;13001,8;191,44;190530;56,62;12612,63;12319,4;13049,09;-47,29;
23/04/2023;12939,2;13048,2;12881,1;12969,5;192,95;176755;55,09;12626,62;12325,87;13044,55;-75,05;
24/04/2023;12932,7;12936,3;12725;12726,3;197,74;192617;45,17;12630,53;12329,86;13025,95;-299,65;
25/04/2023;12890,8;12929,8;12782,8;12805,3;196,52;220330;48,42;12637,39;12334,59;13012,12;-206,82;
26/04/2023;12867,2;13175,8;12864;13157,1;206,17;201715;59,83;12657,77;12342,77;13019,99;137,11;
27/04/2023;13131,7;13248;13094,2;13243;202,72;204325;62,04;12680,72;12351,73;13031,61;211,39;
30/04/2023;13276,3;13287,2;13185,3;13229,3;199,23;164273;61,46;12702,23;12360,46;13229,3;0;
01/05/2023;13246,1;13259,8;13041,9;13110,9;193,34;197300;56,54;12718,26;12367,93;13164,69;-53,79;
02/05/2023;13120,1;13236,7;13022,8;13031,3;188,81;204124;53,44;12730,53;12374,53;13116,56;-85,26;
03/05/2023;13058,5;13100,9;12937,2;12973,9;186,54;241785;51,26;12740,08;12380,49;13073,84;-99,94;
04/05/2023;13040,8;13292,1;13009,3;13251;199,3;183345;59,79;12760,11;12389,15;13106,62;144,38;
07/05/2023;13250,2;13305,1;13192,6;13288,7;196,16;162411;60,8;12780,84;12398,11;13132,27;156,43;
08/05/2023;13267,1;13271,9;13191,1;13205,2;191,46;166008;57,37;12797,48;12406,14;13141,44;63,76;
09/05/2023;13217,5;13384,3;13139,6;13350,2;196,32;208663;61,44;12819,16;12415,53;13169,95;180,25;
10/05/2023;13367,2;13413,7;13299,4;13388,7;194,58;219609;62,46;12841,49;12425,21;13197,44;191,26;
11/05/2023;13411,4;13434,2;13253,9;13338,7;195,52;180797;60,22;12860,99;12434,3;13210,69;128,01;
14/05/2023;13374,6;13421;13295,1;13411,8;187,05;168427;62,34;12882,59;12444,03;13226,84;184,96;
15/05/2023;13393,4;13499,7;13370,4;13428,5;181,75;179597;62,83;12904;12453,82;13242,75;185,75;
16/05/2023;13435,5;13609,9;13414,4;13584,5;169,25;176866;67,11;12930,69;12465,08;13267,39;317,11;
17/05/2023;13576,9;13847,2;13573,2;13838,4;177,84;203488;72,64;12966,28;12478,74;13311,13;527,27;
18/05/2023;13846,8;13876,8;13761,1;13805;178,82;201787;70,95;12999,17;12491,94;13345,99;459,01;
21/05/2023;13808,4;13892,9;13771,1;13849,8;171,96;172451;71,89;13032,53;12505,45;13374,66;475,14;
22/05/2023;13862,2;13865,1;13661,5;13678,2;171,22;190242;63,4;13057,85;12517,12;13392,58;285,62;
23/05/2023;13672,8;13681,2;13519,7;13605,1;171,06;208974;60,14;13079,31;12527,94;13405,53;199,57;
24/05/2023;13783,5;13990,3;13774,7;13935,4;175,85;245728;68,12;13112,89;12541,95;13440,95;494,45;
25/05/2023;13942,2;14328,6;13904,3;14294,8;198,12;172253;74,17;13159,23;12559,39;13479,17;815,63;
28/05/2023;14386,7;14392,5;14327,7;14367,5;198,13;48900;75,2;13206,62;12577,38;13490,32;877,18;
29/05/2023;14365,3;14529,7;14301;14361,4;196,99;223038;74,93;13251,9;12595,13;13537,47;823,93;
30/05/2023;14304,8;14374;14215,5;14262,7;200,14;211178;70,53;13291,54;12611,72;13572,83;689,87;
31/05/2023;14234,3;14496,7;14212;14441,2;207,6;232852;73,56;13336,63;12629,93;14441,2;0;
01/06/2023;14481,9;14594,2;14436,8;14544;209,85;199662;75,14;13383,98;12648,97;14488,66;55,34;
04/06/2023;14510,1;14664,1;14499,2;14560,9;212,39;198477;75,4;13430,13;12668;14511,38;49,52;
05/06/2023;14542,3;14596,1;14476;14560,1;207,01;196187;75,36;13474,44;12686,82;14522,94;37,16;
06/06/2023;14541,3;14647,5;14282,3;14306,2;213,52;202183;63,73;13507,06;12702,94;14480,36;-174,16;
07/06/2023;14302,8;14505,1;14232,7;14485,7;224,71;235750;67,54;13545,44;12720,68;14481,36;4,34;
08/06/2023;14478,2;14671;14441,7;14543,1;232,39;188232;68,68;13584,56;12738,81;14489,36;53,74;
11/06/2023;14600,7;14790,6;14570,1;14789,4;235,53;158613;73,03;13631,81;12759,21;14518,88;270,52;
12/06/2023;14871,1;14953,3;14768,2;14906,2;237,21;208646;74,82;13681,79;12780,58;14563,27;342,93;
13/06/2023;14889,1;15020,4;14780,8;15006,2;226,81;210849;76,27;13733,72;12802,72;14609,24;396,96;
14/06/2023;14979,7;15251,2;14871,6;15185,5;223,62;250748;78,65;13790,66;12826,43;14672,55;512,95;
15/06/2023;15167,8;15283,6;15074,8;15083,9;231,56;205554;74,12;13841,37;12848,89;14706,54;377,36;
18/06/2023;15100,8;15120,8;15046;15055,5;220,56;62411;72,86;13888,98;12870,85;14715,08;340,42;
19/06/2023;15045,6;15129,8;14946,8;15074,2;222,31;193820;73,18;13935,46;12892,77;14740,45;333,75;
20/06/2023;15041,6;15075,4;14823,7;14865,4;219,96;208732;64;13971,93;12912,4;14749,28;116,12;
21/06/2023;14849,7;15044,5;14787,6;15040,1;227,06;229642;67,65;14013,82;12933,57;14770,27;269,83;
22/06/2023;14974,7;15001,8;14818,3;14887;231,13;208821;61,73;14048,06;12953,01;14777,46;109,54;
25/06/2023;14902,2;14985,2;14687,3;14690,4;243,83;212725;55,07;14073,25;12970,3;14772,32;-81,92;
26/06/2023;14739,6;14970,5;14723,4;14947,9;237,75;187736;61,01;14107,55;12989,98;14781,01;166,89;
27/06/2023;14890,8;15053,3;14857,3;14966,5;232,29;199644;61,4;14141,24;13009,64;14790,29;176,21;
28/06/2023;14999;15035;14871,2;14939,6;227,61;215566;60,45;14172,55;13028,85;14797,94;141,66;
29/06/2023;14967;15218,5;14962,8;15179,4;229,86;178384;65,6;14212,03;13050,24;14813,46;365,94;
02/07/2023;15196,1;15236,3;15154,1;15202,7;222,51;117147;66,06;14250,88;13071,66;15188,64;14,06;
03/07/2023;15195,6;15215,5;15187,7;15189,8;207,38;35619;65,53;14287,7;13092,74;15188,76;1,04;
04/07/2023;15139,1;15279,7;15102,6;15203,6;192,91;180907;65,85;14323,62;13113,74;15194;9,6;
05/07/2023;15199,3;15201,6;14970,6;15090,2;194,64;221211;60,95;14353,68;13133,41;15162,69;-72,49;
06/07/2023;15063,2;15213,2;15026,4;15040,1;202,64;191663;58,87;14380,6;13152,38;15137,29;-97,19;
09/07/2023;14959,9;15076,6;14919,8;15043,7;200,77;188875;58,98;14406,6;13171,2;15121,42;-77,72;
10/07/2023;15088,4;15137,3;14970,6;15119,9;194,7;186897;61,3;14434,57;13190,59;15121,2;-1,3;
11/07/2023;15137,8;15364,8;15130,8;15305,1;193,84;189072;66,3;14468,71;13211,63;15144,54;160,56;
12/07/2023;15345;15603,2;15341,3;15573,7;199,29;193002;71,96;14512,05;13235,13;15193,76;379,94;
13/07/2023;15567,2;15721,8;15528,4;15560,8;191,83;188546;71,34;14553,17;13258,27;15230,74;330,06;
16/07/2023;15561;15748;15545,6;15707,1;186,28;173817;74,07;14598,43;13282,64;15271,23;435,87;
17/07/2023;15691,7;15898,6;15600,9;15843,4;193,54;179837;76,33;14647,25;13308,12;15317,47;525,93;
18/07/2023;15852,4;15932,6;15781,3;15832,9;192,65;185449;75,78;14693,74;13333,24;15357,13;475,77;
19/07/2023;15760,5;15775,5;15428,9;15473,7;201,59;231462;59,93;14724,33;13354,54;15367,34;106,36;
20/07/2023;15503,5;15601,1;15407,1;15423,2;209,57;199533;58,09;14751,74;13375,12;15371,26;51,94;
23/07/2023;15432,4;15510,2;15375,4;15450,3;217,21;185256;58,82;14779,13;13395,77;15376,1;74,2;
24/07/2023;15475,2;15624,5;15466,2;15562,6;217,01;169284;61,79;14809,86;13417,33;15385,98;176,62;
25/07/2023;15552,8;15574,9;15407,4;15503;212,33;202308;59,35;14837,04;13438,09;15392,95;110,05;
26/07/2023;15582,3;15795,5;15412,9;15469,1;226,31;245945;57,94;14861,82;13458,29;15398,09;71,01;
27/07/2023;15532,2;15790,3;15529,2;15740,7;238,06;209188;65,08;14896,29;13481,01;15416,69;324,01;
30/07/2023;15721,6;15806;15701;15756,5;233,65;175874;65,45;14930,02;13503,65;15431,52;324,98;
31/07/2023;15749,7;15751,7;15631,3;15719;225,1;181068;63,73;14960,96;13525,69;15719;0;
01/08/2023;15577,2;15623,2;15322,2;15375,8;232,15;227074;50,66;14977,23;13544,1;15528,06;-152,26;
02/08/2023;15399,1;15439;15247,9;15348,6;231,99;263879;49,79;14991,8;13562,05;15457,59;-108,99;
03/08/2023;15447,8;15527,9;15257,7;15277,4;236,83;224582;47,48;15003;13579,12;15412,46;-135,06;
06/08/2023;15341;15409,8;15254,2;15405,7;226,68;201567;51,81;15018,79;13597,3;15411,22;-5,52;
07/08/2023;15331,2;15364,8;15146,1;15278,1;234,41;217845;47,61;15028,96;13614,02;15389,18;-111,08;
08/08/2023;15330,3;15356,7;15074,1;15101,1;225,74;202210;42,46;15031,79;13628,82;15350,81;-249,71;
09/08/2023;15142,3;15367,3;15068,4;15130,1;233,24;259156;43,54;15035,64;13643,76;15318,63;-188,53;
10/08/2023;15158,1;15172,1;14968,1;15027,4;238,18;219118;40,64;15035,32;13657,52;15286,67;-259,27;
13/08/2023;15021,8;15205,4;14973,5;15202,9;242,3;205480;47,12;15041,89;13672,9;15278,85;-75,95;
14/08/2023;15219,3;15228,9;15012,7;15039,7;245,78;218244;42,48;15041,8;13686,5;15257,29;-217,59;
15/08/2023;15051,8;15099,9;14873,7;14876;234,61;217572;38,39;15035,3;13698,34;15225,84;-349,84;
16/08/2023;14857,4;14953,2;14696,7;14714,7;229,99;251951;34,83;15022,73;13708,45;15181,27;-466,57;
17/08/2023;14708,9;14746,5;14553,7;14693,7;236,26;227443;34,39;15009,83;13718,25;15145,7;-452;
20/08/2023;14686,8;14960,2;14684,8;14934;246,99;206277;43,34;15006,85;13730,35;15132,56;-198,56;
21/08/2023;14946,8;15065,9;14881,5;14908,5;231,81;203356;42,67;15003;13742,07;15119,64;-211,14;
22/08/2023;14982,4;15190,9;14909,2;15148,6;238,34;195619;50,4;15008,71;13756,07;15121,16;27,44;
23/08/2023;15313,7;15368;14814,9;14816,1;258,54;248128;41,97;15001,15;13766,62;15102,1;-286;
24/08/2023;14760,6;15005,8;14712;14936,8;268,41;220043;45,53;14998,63;13778,26;15093,42;-156,62;
27/08/2023;14963,7;15089,2;14939,6;15057,5;260,76;186227;48,91;15000,94;13790,99;15091,89;-34,39;
28/08/2023;15079,4;15391,2;15011,3;15380,9;267,71;191418;56,66;15015,84;13806,81;15104;276,9;
29/08/2023;15377,3;15484,4;15323,3;15464;257,86;193966;58,41;15033,41;13823,3;15118,66;345,34;
30/08/2023;15467,7;15574,3;15421,3;15508,7;254,22;202406;59,36;15052,05;13840,07;15134,56;374,14;
31/08/2023;15484,2;15628,5;15427,1;15481,4;252,04;198069;58,48;15068,89;13856,4;15481,4;0;
03/09/2023;15521;15554,7;15488,6;15500,1;241,84;59394;58,93;15085,8;13872,76;15485,71;14,39;
04/09/2023;15461,6;15559,6;15394,3;15507,5;237,49;194346;59,12;15102,34;13889,02;15495,09;12,41;
05/09/2023;15460,9;15485,9;15287,7;15373,4;234,86;195684;54,27;15112,97;13903,79;15458,31;-84,91;
06/09/2023;15354,6;15366,9;15135,3;15263,4;238,1;230542;50,6;15118,87;13917,32;15407,13;-143,73;
07/09/2023;15311;15327,8;15212,8;15222,5;226,64;35930;49,27;15122,93;13930,31;15399,87;-177,37;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
