Time;Open;High;Low;Close;ATR;VolumeTick;RSI 14;EMA 50;EMA 200;VWAP Mensile;VixFix;Delta CloseVWAP
28/08/2013;14817,91;14916,01;14792,11;14840,95;123,87;0;31,64;15184,3;14564,61;NaN;5,532188556;#VALORE!
29/08/2013;14844,1;14848,24;14762,35;14810,31;124,17;0;30,53;15169,64;14567,06;NaN;5,722246774;#VALORE!
02/09/2013;14801,55;14933,35;14777,48;14833,96;123,74;0;32,49;15156,47;14569,71;NaN;5,625621074;#VALORE!
03/09/2013;14832,42;14956,74;14799,09;14930,87;125,26;0;39,97;15147,62;14573,31;NaN;5,207745516;#VALORE!
04/09/2013;14929,49;14987,47;14923,27;14937,48;112,44;0;40,45;15139,38;14576,93;NaN;3,837102754;#VALORE!
05/09/2013;14941,55;15009,84;14789,4;14922,5;122,09;0;39,67;15130,88;14580,37;NaN;4,574173201;#VALORE!
08/09/2013;14927,19;15088,41;14927,19;15063,12;126,72;0;49,52;15128,22;14585,17;NaN;3,685109096;#VALORE!
09/09/2013;15067,23;15192,13;15067,23;15191,06;130,03;0;56,48;15130,69;14591,2;NaN;2,48385057;#VALORE!
10/09/2013;15194,13;15326,6;15194,13;15326,6;129,79;0;62,4;15138,37;14598,52;NaN;1,662545038;#VALORE!
11/09/2013;15327,14;15345,32;15283,26;15300,64;127,68;0;60,7;15144,73;14605,5;NaN;1,085689544;#VALORE!
12/09/2013;15312,86;15380,97;15312,86;15376,06;126,68;0;63,79;15153,8;14613,17;NaN;0,411028573;#VALORE!
15/09/2013;15381,36;15549,87;15381,36;15494,78;131,62;0;68,05;15167,18;14621,94;NaN;0,73198845;#VALORE!
16/09/2013;15503,15;15555,07;15503,15;15529,73;122,99;0;69,2;15181,39;14630,98;NaN;0,171155584;#VALORE!
17/09/2013;15533,03;15709,58;15470,16;15676,94;132,45;0;73,52;15200,83;14641,38;NaN;1,319007408;#VALORE!
18/09/2013;15677,86;15695,89;15625,45;15636,55;128,63;0;70,59;15217,91;14651,29;NaN;0,328444199;#VALORE!
19/09/2013;15635,09;15654,77;15448,09;15451,09;137,26;0;58,99;15227,06;14659,24;NaN;1,459787433;#VALORE!
22/09/2013;15452,31;15466,95;15368,25;15401,38;133,18;0;56,32;15233,89;14666,63;NaN;1,969070495;#VALORE!
23/09/2013;15402,54;15433,75;15327,14;15334,59;129,53;0;52,85;15237,84;14673,28;NaN;2,231302793;#VALORE!
24/09/2013;15339,02;15372,48;15253,16;15273,26;133,47;0;49,82;15239,23;14679,25;NaN;2,70320611;#VALORE!
25/09/2013;15274,42;15387,19;15274,42;15328,3;125,86;0;52,46;15242,72;14685,7;NaN;2,56759291;#VALORE!
26/09/2013;15317,45;15317,45;15211,81;15258,24;122,33;0;48,93;15243,33;14691,4;NaN;2,966969319;#VALORE!
29/09/2013;15249,82;15249,82;15086,71;15129,67;125,37;0;43,2;15238,88;14695,76;NaN;3,764956682;#VALORE!
30/09/2013;15132,49;15208,4;15110,34;15191,7;122,69;0;46,46;15237,03;14700,7;NaN;3,614225735;#VALORE!
01/10/2013;15182,65;15182,65;15044,71;15133,14;128,76;0;43,9;15232,95;14705;NaN;4,032866108;#VALORE!
02/10/2013;15127,23;15127,23;14947,03;14996,48;136,31;0;38,56;15223,68;14707,9;NaN;4,655946888;#VALORE!
03/10/2013;14994,68;15083,99;14972,33;15072,58;131,87;0;42,74;15217,75;14711,53;NaN;4,494563352;#VALORE!
06/10/2013;15069,3;15069,3;14920,83;14936,24;138,41;0;37,78;15206,71;14713,76;NaN;4,823071339;#VALORE!
07/10/2013;14938,04;14938,04;14773,47;14776,53;133,06;0;32,96;15189,84;14714,39;NaN;5,763050697;#VALORE!
08/10/2013;14778,19;14852,5;14719,43;14802,98;137,53;0;34,45;15174,67;14715,27;NaN;6,107760826;#VALORE!
09/10/2013;14806,39;15126,07;14806,39;15126,07;145,85;0;49,3;15172,77;14719,36;NaN;5,553060738;#VALORE!
10/10/2013;15126,52;15237,3;15100,13;15237,11;148,6;0;53,22;15175,29;14724,51;NaN;3,679353241;#VALORE!
13/10/2013;15231,33;15309,48;15136,38;15301,26;153,35;0;55,37;15180,23;14730,25;NaN;3,448121891;#VALORE!
14/10/2013;15300,3;15301,91;15161,33;15168,01;154,86;0;50,21;15179,75;14734,6;NaN;3,288970934;#VALORE!
15/10/2013;15170,7;15374,15;15170,7;15373,83;161,45;0;56,89;15187,36;14740,96;NaN;3,229201617;#VALORE!
16/10/2013;15369,46;15376,11;15229,02;15371,65;163,64;0;56,8;15194,59;14747,24;NaN;2,857190242;#VALORE!
17/10/2013;15371,71;15412,97;15321,81;15399,65;157,9;0;57,69;15202,63;14753,73;NaN;2,012848103;#VALORE!
20/10/2013;15401,32;15410,18;15362,66;15392,2;154,29;0;57,35;15210,06;14760,08;NaN;0,572322082;#VALORE!
21/10/2013;15394,22;15518,1;15394,22;15467,66;152,78;0;59,93;15220,17;14767,13;NaN;0,474797093;#VALORE!
22/10/2013;15465,34;15465,66;15366,19;15413,33;146,73;0;57,25;15227,74;14773,56;NaN;0,656013903;#VALORE!
23/10/2013;15414,87;15528,63;15414,13;15509,21;146,99;0;60,6;15238,78;14780,87;NaN;0,613055081;#VALORE!
24/10/2013;15523,72;15570,6;15512,96;15570,28;140,54;0;62,61;15251,78;14788,73;NaN;0,368137246;#VALORE!
27/10/2013;15569,19;15599,09;15533,48;15568,93;133,47;0;62,53;15264,22;14796,49;NaN;0,236347709;#VALORE!
28/10/2013;15572,21;15683,08;15572,21;15680,35;132,12;0;66,18;15280,54;14805,29;NaN;0,689652973;#VALORE!
29/10/2013;15680,74;15721;15574,52;15618,76;119,5;0;62,56;15293,8;14813,38;NaN;0,674921159;#VALORE!
30/10/2013;15619,92;15651,86;15544,69;15545,75;117,36;0;58,47;15303,68;14820,67;NaN;0,86515926;#VALORE!
31/10/2013;15558,01;15649,4;15543,25;15615,55;112,58;0;61,09;15315,91;14828,58;NaN;0,874342728;#VALORE!
03/11/2013;15621,2;15658,9;15588,48;15639,12;107,57;0;61,96;15328,58;14836,64;NaN;0,585892534;#VALORE!
04/11/2013;15631,22;15651,89;15522,18;15618,22;102,11;0;60,66;15339,94;14844,42;NaN;1,008714729;#VALORE!
05/11/2013;15628,72;15750,29;15628,72;15746,88;101,04;0;65,46;15355,9;14853,4;NaN;0,750370867;#VALORE!
06/11/2013;15751,31;15797,68;15586,33;15593,98;109,62;0;56,62;15365,24;14860,77;NaN;1,019567051;#VALORE!
07/11/2013;15591,54;15764,29;15579,35;15761,78;119,44;0;62,59;15380,79;14869,73;NaN;1,157420038;#VALORE!
10/11/2013;15759,28;15791,45;15737,22;15783,1;114,32;0;63,28;15396,57;14878,82;NaN;0,290690675;#VALORE!
11/11/2013;15773,15;15793,38;15708,29;15750,67;113,15;0;61,42;15410,45;14887,5;NaN;0,473988;#VALORE!
12/11/2013;15739,5;15822,98;15672;15821,63;115,7;0;63,92;15426,58;14896,79;NaN;0,945730623;#VALORE!
13/11/2013;15806,22;15884,99;15798,74;15876,22;117,47;0;65,76;15444,21;14906,54;NaN;0,488025487;#VALORE!
14/11/2013;15876,16;15962,98;15875,9;15961,7;119;0;68,47;15464,5;14917,04;NaN;0,537536729;#VALORE!
17/11/2013;15962,72;16030,28;15942,17;15976,02;117,15;0;68,91;15484,56;14927,57;NaN;0,211880055;#VALORE!
18/11/2013;15974,06;16025,85;15943,78;15967,03;112,54;0;68,26;15503,48;14937,92;NaN;0,201802451;#VALORE!
19/11/2013;15971,2;16016,85;15865,37;15900,82;115,71;0;63,51;15519,06;14947,5;NaN;0,692600535;#VALORE!
20/11/2013;15908,07;16016,04;15908,07;16009,99;116,36;0;67,52;15538,32;14958,07;NaN;0,636602521;#VALORE!
21/11/2013;16008,71;16068,78;15976,27;16064,77;117,94;0;69,34;15558,96;14969,08;NaN;0,550894909;#VALORE!
24/11/2013;16072,09;16109,63;16055,46;16072,54;112,54;0;69,6;15579,1;14980,06;NaN;0,106268207;#VALORE!
25/11/2013;16070,93;16120,25;16070,93;16072,8;106,63;0;69,61;15598,46;14990,93;NaN;0,011634563;#VALORE!
26/11/2013;16073,37;16107,99;16057,34;16097,33;95,15;0;70,53;15618,03;15001,94;NaN;0,248426292;#VALORE!
28/11/2013;16105,16;16174,51;16074,14;16086,41;89,11;0;69,52;15636,39;15012,73;NaN;0,144061158;#VALORE!
01/12/2013;16087,12;16098;15986,23;16008,77;93,22;0;62,69;15651;15022,65;NaN;0,69017657;#VALORE!
02/12/2013;16004,72;16004,72;15859,68;15914,62;97,79;0;55,56;15661,34;15031,52;NaN;1,476331789;#VALORE!
03/12/2013;15910,51;15960,36;15791,29;15889,77;99,08;0;53,81;15670,29;15040,06;NaN;1,901184855;#VALORE!
04/12/2013;15886,5;15896,19;15809,37;15821,51;99,12;0;49,25;15676,22;15047,84;NaN;1,788868092;#VALORE!
05/12/2013;15825,55;16022,35;15825,55;16020,2;107,25;0;59,91;15689,71;15057,51;NaN;1,688354528;#VALORE!
08/12/2013;16019,49;16058,4;16015,29;16025,53;104,03;0;60,15;15702,88;15067,14;NaN;0,509649737;#VALORE!
09/12/2013;16024,12;16029,06;15969,53;15973,13;102,42;0;56,54;15713,48;15076,16;NaN;0,793920482;#VALORE!
10/12/2013;15970,75;15997,22;15827,7;15843,53;103,71;0;48,75;15718,58;15083,79;NaN;1,674998276;#VALORE!
11/12/2013;15844,82;15845,11;15703,79;15739,43;105,58;0;43,55;15719,4;15090,32;NaN;2,44475326;#VALORE!
12/12/2013;15745,66;15792,8;15717,92;15755,36;104,32;0;44,53;15720,81;15096,93;NaN;2,356974728;#VALORE!
15/12/2013;15759,6;15930,31;15759,6;15884,57;112,95;0;51,79;15727,23;15104,77;NaN;2,098049801;#VALORE!
16/12/2013;15884,06;15917,96;15836,45;15875,26;115,24;0;51,27;15733,04;15112,44;NaN;1,620641436;#VALORE!
17/12/2013;15876,57;16173,04;15808,92;16167,97;137,64;0;63,65;15750,09;15122,94;NaN;2,220748801;#VALORE!
18/12/2013;16162,51;16194,72;16121,54;16179,08;135,69;0;64,03;15766,91;15133,45;NaN;0,355644449;#VALORE!
19/12/2013;16178,57;16287,84;16178,57;16221,14;135,51;0;65,47;15784,73;15144,27;NaN;0,262435316;#VALORE!
22/12/2013;16225,25;16318,11;16225,25;16294,61;131,79;0;67,9;15804,72;15155,72;NaN;0,425662228;#VALORE!
23/12/2013;16295,7;16360,6;16295,7;16357,55;124,43;0;69,86;15826,4;15167,68;NaN;0,378112859;#VALORE!
25/12/2013;16370,97;16483;16370,97;16479,88;127,19;0;73,27;15852,03;15180,73;NaN;0,660866463;#VALORE!
26/12/2013;16486,37;16529,01;16461,23;16478,41;117,68;0;73,16;15876,59;15193,65;NaN;0,1131683;#VALORE!
29/12/2013;16484,51;16504,35;16476,87;16504,29;116,57;0;73,88;15901,21;15206,69;NaN;0,166138622;#VALORE!
30/12/2013;16512,38;16588,25;16511,48;16576,66;118,31;0;75,85;15927,7;15220,32;NaN;0,393203456;#VALORE!
01/01/2014;16572,17;16573,07;16416,49;16441,35;117,64;0;65,88;15947,84;15232,47;NaN;0,966238072;#VALORE!
02/01/2014;16456,89;16518,74;16439,3;16469,99;113,22;0;66,87;15968,32;15244,78;NaN;0,82863496;#VALORE!
05/01/2014;16474,04;16532,99;16405,52;16425,1;116,98;0;63,75;15986,23;15256,53;NaN;1,032415456;#VALORE!
06/01/2014;16429,02;16562,32;16429,02;16530,94;114,29;0;67,59;16007,59;15269,21;NaN;0,890649866;#VALORE!
07/01/2014;16527,66;16528,88;16416,69;16462,74;116,63;0;62,96;16025,44;15281,08;NaN;0,965031556;#VALORE!
08/01/2014;16471,41;16525,35;16378,61;16444,76;101,1;0;61,75;16041,88;15292,66;NaN;1,194752139;#VALORE!
09/01/2014;16453,62;16487,65;16379,02;16437,05;103,63;0;61,21;16057,38;15304,05;NaN;1,192278782;#VALORE!
12/01/2014;16434,03;16453,13;16240,6;16257,94;111,01;0;50,22;16065,25;15313,54;NaN;2,027308276;#VALORE!
13/01/2014;16261,99;16373,92;16260,83;16373,86;112,36;0;55,76;16077,35;15324,09;NaN;1,905269216;#VALORE!
14/01/2014;16378,03;16505,28;16376,78;16481,94;117,04;0;60,2;16093,21;15335,61;NaN;1,205791758;#VALORE!
15/01/2014;16477,7;16477,7;16375,56;16417,01;115,67;0;56,53;16105,91;15346,37;NaN;1,213151503;#VALORE!
16/01/2014;16408,02;16495,26;16378,8;16458,56;119,15;0;58,28;16119,74;15357,44;NaN;1,19360595;#VALORE!
20/01/2014;16459,27;16520,6;16316,25;16414,44;131,79;0;55,71;16131,3;15367,96;NaN;1,570943724;#VALORE!
21/01/2014;16420,48;16453,49;16332,98;16373,34;134,4;0;53,35;16140,79;15377,96;NaN;1,470018689;#VALORE!
22/01/2014;16371,99;16372,96;16140,58;16197,35;139,58;0;44,63;16143,01;15386,11;NaN;2,630686761;#VALORE!
23/01/2014;16203,29;16203,29;15879,11;15879,11;157,06;0;33,85;16132,66;15391,02;NaN;4,208025018;#VALORE!
26/01/2014;15879,05;15942,77;15783,55;15837,88;159,33;0;32,75;16121,1;15395,47;NaN;4,784498204;#VALORE!
27/01/2014;15840,84;15945,89;15840,84;15928,56;157,24;0;37,57;16113,55;15400,77;NaN;4,438891791;#VALORE!
28/01/2014;15927,08;15927,08;15708,98;15738,79;164,77;0;32,34;16098,85;15404,13;NaN;5,234347571;#VALORE!
29/01/2014;15743,03;15907,53;15733,27;15848,61;166,73;0;37,74;16089,04;15408,56;NaN;5,087816243;#VALORE!
30/01/2014;15847,19;15847,19;15617,55;15698,85;175,48;0;33,78;16073,74;15411,44;NaN;5,785906208;#VALORE!
02/02/2014;15697,69;15708,54;15356,17;15372,8;185,47;0;27,12;16046,25;15411,06;NaN;7,106492432;#VALORE!
03/02/2014;15372,93;15481,85;15356,62;15445,24;186,13;0;30,4;16022,68;15411,4;NaN;7,103770264;#VALORE!
04/02/2014;15443;15478,21;15340,69;15440,23;186,56;0;30,3;15999,84;15411,69;NaN;7,20013502;#VALORE!
05/02/2014;15443,83;15632,09;15443;15628,53;192,67;0;38,62;15985,28;15413,84;NaN;6,581234945;#VALORE!
06/02/2014;15630,64;15798,51;15625,53;15794,08;196,71;0;44,85;15977,78;15417,63;NaN;5,19605095;#VALORE!
09/02/2014;15793,63;15801,79;15733,69;15801,79;186,97;0;45,12;15970,88;15421,45;NaN;4,539817521;#VALORE!
10/02/2014;15804,17;16027,19;15803,4;15994,77;194,47;0;51,72;15971,82;15427,15;NaN;4,116869737;#VALORE!
11/02/2014;15993,04;16036,56;15928,75;15963,94;185,54;0;50,67;15971,51;15432,5;NaN;3,356340334;#VALORE!
12/02/2014;15946,99;16039,37;15863,25;16027,59;174,97;0;52,79;15973,71;15438,42;NaN;3,753745008;#VALORE!
13/02/2014;16018,08;16175,55;15985,39;16154,39;177,18;0;56,79;15980,79;15445,54;NaN;3,012691467;#VALORE!
17/02/2014;16153,97;16167,33;16107,04;16130,4;173,77;0;55,83;15986,66;15452,36;NaN;2,135788307;#VALORE!
18/02/2014;16126,23;16225,72;16031,66;16040,56;171,94;0;52,25;15988,77;15458,21;NaN;2,593787063;#VALORE!
19/02/2014;16044,15;16161,64;16006,59;16133,23;170,57;0;55,42;15994,44;15464,93;NaN;2,484702494;#VALORE!
20/02/2014;16135,92;16191,92;16093,8;16103,3;161,08;0;54,17;15998,71;15471,28;NaN;1,707287578;#VALORE!
23/02/2014;16102,27;16300,04;16102,27;16207,14;150,03;0;57,73;16006,88;15478,6;NaN;0,647060493;#VALORE!
24/02/2014;16207,34;16254,26;16147,25;16179,66;148,73;0;56,48;16013,66;15485,58;NaN;0,369528492;#VALORE!
25/02/2014;16180,36;16252,35;16155,86;16198,41;145,8;0;57,16;16020,9;15492,67;NaN;0,316403758;#VALORE!
26/02/2014;16197,7;16276,28;16159,81;16272,65;140,42;0;59,85;16030,77;15500,43;NaN;0,69343346;#VALORE!
27/02/2014;16273,23;16398,95;16226,09;16321,71;140,41;0;61,56;16042,18;15508,6;NaN;0,585845478;#VALORE!
02/03/2014;16321,71;16321,71;16071,25;16168,03;153,43;0;53,81;16047,12;15515,16;NaN;1,534520586;#VALORE!
03/03/2014;16169,32;16419,49;16169,32;16395,88;155,3;0;61,54;16060,8;15523,93;NaN;1,381810552;#VALORE!
04/03/2014;16395,88;16406,55;16343,96;16360,18;152,07;0;59,85;16072,54;15532,25;NaN;0,316664918;#VALORE!
05/03/2014;16360,56;16450,17;16360,56;16421,89;145,91;0;61,8;16086,24;15541,1;NaN;0,37346493;#VALORE!
06/03/2014;16424,53;16505,7;16398,86;16452,72;139,96;0;62,78;16100,61;15550,17;NaN;0,327362284;#VALORE!
09/03/2014;16453,1;16453,1;16334,2;16418,68;144,15;0;60,93;16113,08;15558,81;NaN;0,72036721;#VALORE!
10/03/2014;16419,39;16460,33;16325,17;16351,25;139,94;0;57,33;16122,42;15566,7;NaN;0,775251752;#VALORE!
11/03/2014;16350,67;16364,74;16260,03;16340,08;136,35;0;56,73;16130,96;15574,39;NaN;1,171174128;#VALORE!
12/03/2014;16341,55;16405,07;16084,1;16108,89;152,26;0;46,04;16130,09;15579,71;NaN;2,240480601;#VALORE!
13/03/2014;16106,32;16165,05;16046,99;16065,67;146,57;0;44,35;16127,57;15584,55;NaN;2,466036011;#VALORE!
16/03/2014;16066,37;16270,34;16066,37;16247,22;153,54;0;52,25;16132,26;15591,14;NaN;2,348243938;#VALORE!
17/03/2014;16245,93;16369,94;16245,93;16336,19;155,51;0;55,58;16140,25;15598,55;NaN;1,256874243;#VALORE!
18/03/2014;16335,71;16363,32;16126,29;16222,17;164,12;0;50,7;16143,47;15604,76;NaN;1,984048838;#VALORE!
19/03/2014;16221,98;16353,98;16160,33;16331,05;165,61;0;54,78;16150,82;15611,98;NaN;1,777152957;#VALORE!
20/03/2014;16332,69;16456,45;16290,79;16302,77;159,55;0;53,54;16156,78;15618,86;NaN;0,98421416;#VALORE!
23/03/2014;16303,28;16380,51;16215,56;16276,69;153,37;0;52,37;16161,48;15625,4;NaN;1,441463782;#VALORE!
24/03/2014;16279,2;16407,18;16279,2;16367,88;158,22;0;56,01;16169,58;15632,79;NaN;1,054658439;#VALORE!
25/03/2014;16370,71;16466,04;16268,99;16268,99;165,87;0;51,42;16173,48;15639,12;NaN;1,116715048;#VALORE!
26/03/2014;16268,67;16300,94;16191,79;16264,23;166,03;0;51,2;16177,04;15645,34;NaN;1,585938374;#VALORE!
27/03/2014;16267,77;16414,86;16267,77;16323,06;168,3;0;53,8;16182,76;15652,09;NaN;1,124130235;#VALORE!
30/03/2014;16324,22;16480,85;16324,22;16457,66;169,92;0;59,16;16193,54;15660,1;NaN;0,810807855;#VALORE!
31/03/2014;16458,05;16565,73;16457,6;16532,61;170,16;0;61,82;16206,84;15668,78;NaN;0,453709366;#VALORE!
01/04/2014;16532,8;16588,19;16506,6;16573;153,06;0;63,21;16221,2;15677,78;NaN;0,400651662;#VALORE!
02/04/2014;16572,36;16604,15;16527,6;16572,55;150,1;0;63,18;16234,98;15686,68;NaN;0,27393954;#VALORE!
03/04/2014;16576,02;16631,63;16392,77;16412,71;152,54;0;54,14;16241,95;15693,91;NaN;1,087491703;#VALORE!
06/04/2014;16414,15;16421,38;16244,01;16245,87;156,35;0;46,64;16242,1;15699,4;NaN;1,985096241;#VALORE!
07/04/2014;16245,16;16296,86;16180,28;16256,14;147,75;0;47,13;16242,65;15704,94;NaN;2,369637362;#VALORE!
08/04/2014;16256,37;16438,82;16256,37;16437,18;146,96;0;54,92;16250,28;15712,23;NaN;1,910517106;#VALORE!
09/04/2014;16437,24;16456,12;16153,34;16170,22;156,76;0;44,5;16247,14;15716,78;NaN;2,532190913;#VALORE!
10/04/2014;16168,87;16168,87;16015,32;16026,75;156,04;0;40,1;16238,5;15719,87;NaN;3,364991251;#VALORE!
13/04/2014;16028,29;16184,76;16028,29;16173,24;158,01;0;45,98;16235,94;15724,38;NaN;3,286731431;#VALORE!
14/04/2014;16173,49;16272,95;16063,2;16262,56;158,91;0;49,25;16236,98;15729,73;NaN;3,076087612;#VALORE!
15/04/2014;16266,23;16424,85;16266,23;16424,85;162,71;0;54,62;16244,35;15736,65;NaN;1,851022748;#VALORE!
16/04/2014;16424,14;16460,49;16368,14;16408,54;158,55;0;54;16250,79;15743,33;NaN;1,236106921;#VALORE!
20/04/2014;16408,92;16459,78;16402,08;16449,25;151,4;0;55,36;16258,57;15750,36;NaN;1,031315996;#VALORE!
21/04/2014;16449,38;16565,71;16449,38;16514,37;151,99;0;57,52;16268,6;15757,96;NaN;0,745912026;#VALORE!
22/04/2014;16513,73;16525,99;16477,28;16501,65;149,64;0;56,94;16277,74;15765,36;NaN;0,57756592;#VALORE!
23/04/2014;16503,39;16541,26;16452,3;16501,65;150,53;0;56,94;16286,52;15772,69;NaN;0,728293007;#VALORE!
24/04/2014;16503,26;16503,26;16333,78;16361,46;145,57;0;50,44;16289,46;15778,55;NaN;1,443432088;#VALORE!
27/04/2014;16363,2;16500,37;16312,66;16448,74;146,31;0;53,96;16295,71;15785,21;NaN;1,57086828;#VALORE!
28/04/2014;16451,18;16559,39;16451,18;16535,37;145,89;0;57,22;16305,11;15792,68;NaN;0,735050987;#VALORE!
29/04/2014;16534,86;16592,28;16510,87;16580,84;138,65;0;58,86;16315,92;15800,52;NaN;0,421993096;#VALORE!
30/04/2014;16580,26;16604,79;16525,25;16558,87;122,71;0;57,71;16325,45;15808,07;NaN;0,335266488;#VALORE!
01/05/2014;16562,34;16620,06;16488,31;16512,89;121,05;0;55,27;16332,8;15815,08;NaN;0,558053754;#VALORE!
04/05/2014;16509,75;16547,92;16377,09;16530,55;121,97;0;56,03;16340,55;15822,2;NaN;1,228827973;#VALORE!
05/05/2014;16529,85;16529,85;16399,99;16401,02;116,31;0;49,34;16342,92;15827,96;NaN;1,090716755;#VALORE!
06/05/2014;16401,66;16522,94;16357,35;16518,54;116,55;0;54,63;16349,81;15834,83;NaN;1,347881048;#VALORE!
07/05/2014;16518,16;16622,95;16502,01;16550,97;118,59;0;56;16357,7;15841,96;NaN;0,475428265;#VALORE!
08/05/2014;16551,23;16588,77;16498,71;16583,34;120,9;0;57,38;16366,55;15849,33;NaN;0,510331453;#VALORE!
11/05/2014;16584,82;16704,84;16584,82;16695,47;121,26;0;61,85;16379,45;15857,75;NaN;0,662754627;#VALORE!
12/05/2014;16695,92;16735,51;16695,92;16715,44;120,64;0;62,6;16392,62;15866,29;NaN;0,11677826;#VALORE!
13/05/2014;16716,08;16717,56;16595;16613,97;123,04;0;56,51;16401,3;15873,73;NaN;0,720531437;#VALORE!
14/05/2014;16613,52;16622,9;16397,46;16446,81;127,04;0;48,19;16403,09;15879,43;NaN;1,902313071;#VALORE!
15/05/2014;16447,32;16498,99;16414,32;16491,31;119,68;0;50,29;16406,55;15885,52;NaN;1,801448242;#VALORE!
18/05/2014;16490,35;16526,26;16442,12;16511,86;117,79;0;51,27;16410,68;15891,75;NaN;1,635134941;#VALORE!
19/05/2014;16511,22;16511,22;16341,3;16374,31;124,16;0;44,88;16409,25;15896,55;NaN;2,238289869;#VALORE!
20/05/2014;16376,17;16544,6;16376,17;16533,06;130,64;0;52,27;16414,11;15902,88;NaN;2,029680343;#VALORE!
21/05/2014;16532,74;16565,39;16489,61;16543,08;126,64;0;52,7;16419,16;15909,25;NaN;1,351026356;#VALORE!
22/05/2014;16544,49;16613,07;16544,49;16606,27;119,44;0;55,44;16426,5;15916,19;NaN;1,02270715;#VALORE!
26/05/2014;16607,42;16688,69;16607,42;16675,5;116;0;58,28;16436,27;15923,74;NaN;0,646228876;#VALORE!
27/05/2014;16674,98;16674,98;16620,22;16633,18;108,12;0;55,93;16443,99;15930,8;NaN;0,569652968;#VALORE!
28/05/2014;16637,74;16698,74;16620,43;16698,74;105,07;0;58,71;16453,98;15938,44;NaN;0,568396644;#VALORE!
29/05/2014;16697,33;16721,22;16648,85;16717,17;103,81;0;59,48;16464,3;15946,19;NaN;0,408681613;#VALORE!
01/06/2014;16716,85;16756,64;16682,07;16743,63;100,46;0;60,62;16475,25;15954,13;NaN;0,367662209;#VALORE!
02/06/2014;16736,7;16736,7;16690,01;16722,34;101,43;0;59,18;16484,94;15961,77;NaN;0,32024119;#VALORE!
03/06/2014;16720;16742,91;16673,65;16737,53;97,62;0;59,91;16494,85;15969,49;NaN;0,417949991;#VALORE!
04/06/2014;16739,14;16845,81;16709,95;16836,11;91,22;0;64,38;16508,23;15978,11;NaN;0,749341742;#VALORE!
05/06/2014;16839,64;16924,28;16839,64;16924,28;91,47;0;67,84;16524,55;15987,53;NaN;0,500109901;#VALORE!
08/06/2014;16926,08;16970,17;16912,92;16943,1;89,55;0;68,54;16540,96;15997,04;NaN;0,178125609;#VALORE!
09/06/2014;16940,4;16946,34;16897,44;16945,92;80,86;0;68,65;16556,84;16006,48;NaN;0,286086562;#VALORE!
10/06/2014;16943,16;16943,16;16821,85;16843,88;77,56;0;60,4;16568,1;16014,81;NaN;0,732152636;#VALORE!
11/06/2014;16840,48;16841,57;16703,73;16734,19;82,16;0;53,02;16574,61;16021,97;NaN;1,429193576;#VALORE!
12/06/2014;16734,64;16787,89;16718,6;16775,74;82,11;0;55,25;16582,5;16029,47;NaN;1,34144384;#VALORE!
15/06/2014;16765,56;16802,14;16722,86;16781,01;81,88;0;55,53;16590,28;16036,95;NaN;1,316305046;#VALORE!
16/06/2014;16779,21;16823,55;16732,91;16808,49;84,41;0;57,09;16598,84;16044,62;NaN;1,256998735;#VALORE!
17/06/2014;16806,12;16911,41;16755,29;16906,62;89,97;0;62,17;16610,91;16053,2;NaN;1,124931547;#VALORE!
18/06/2014;16909,9;16923,43;16858,88;16921,46;89,41;0;62,88;16623,09;16061,84;NaN;0,51363396;#VALORE!
19/06/2014;16920,62;16978,02;16920,62;16947,08;88,18;0;64,15;16635,79;16070,65;NaN;0,156133092;#VALORE!
22/06/2014;16946,5;16954,27;16896,09;16937,26;88,51;0;63,26;16647,62;16079,27;NaN;0,300877791;#VALORE!
23/06/2014;16934,62;16969,7;16805,23;16818,13;95,31;0;53,58;16654,3;16086,62;NaN;0,83701735;#VALORE!
24/06/2014;16817,68;16883,54;16799,41;16867,51;91,61;0;56,55;16662,66;16094,39;NaN;0,87135955;#VALORE!
25/06/2014;16866,81;16872,52;16746,09;16846,13;94,35;0;54,91;16669,86;16101,87;NaN;1,185986022;#VALORE!
26/06/2014;16846,9;16862,73;16773,84;16851,84;96,61;0;55,28;16677;16109,34;NaN;1,022241;#VALORE!
29/06/2014;16852,49;16871,27;16801,94;16826,6;98,07;0;53,19;16682,86;16116,47;NaN;0,856430724;#VALORE!
30/06/2014;16828,53;16998,7;16828,53;16956,07;101,5;0;61,28;16693,58;16124,83;NaN;0,752179013;#VALORE!
01/07/2014;16949,71;16986,63;16949,71;16976,24;94,12;0;62,37;16704,66;16133,3;NaN;0,156277244;#VALORE!
02/07/2014;16979;17074,65;16979;17068,26;96,2;0;66,95;16718,92;16142,6;NaN;0,522958989;#VALORE!
06/07/2014;17063,83;17063,83;16992,45;17024,21;95,96;0;63;16730,89;16151,37;NaN;0,444157752;#VALORE!
07/07/2014;17022,09;17022,09;16874,79;16906,62;100,15;0;53,86;16737,78;16158,89;NaN;1,133507458;#VALORE!
08/07/2014;16916,83;16998,95;16913,81;16985,61;95,6;0;58,24;16747,5;16167,12;NaN;0,904895988;#VALORE!
09/07/2014;16980,35;16980,35;16805,38;16915,07;103,86;0;53,37;16754,07;16174,56;NaN;1,540168711;#VALORE!
10/07/2014;16918,31;16949,46;16860,3;16943,81;106,13;0;55,02;16761,51;16182,21;NaN;1,218401876;#VALORE!
