Time;Open;High;Low;Close;ATR;VolumeTick;RSI 14;EMA 50;EMA 200;VWAP Mensile;Delta CloseVWAP
07/12/2021;4701;4713,4;4674,3;4696,8;75,73;62512;56,83;4587,46;4316,51;4632,78;64,02
08/12/2021;4696,1;4701,1;4675,4;4679,4;74,78;52044;54,98;4591,07;4320,12;4634,39;45,01
09/12/2021;4672,1;4707,3;4669,8;4691,9;74,38;50004;56,09;4595,02;4323,82;4636,24;55,66
12/12/2021;4728,6;4730,8;4672,1;4685,6;73,43;57778;55,35;4598,57;4327,42;4638,01;47,59
13/12/2021;4676,8;4685;4605,3;4627,5;76,35;74666;48,97;4599,71;4330,4;4637,54;-10,04
14/12/2021;4635,4;4662;4611,3;4651;78,12;67418;51,41;4601,72;4333,59;4638,06;12,94
15/12/2021;4728,2;4751,9;4651,1;4662,3;76,2;73534;52,58;4604,1;4336,86;4639,03;23,27
16/12/2021;4661,5;4674,2;4598,8;4643,3;75,09;107118;50,38;4605,63;4339,91;4639,27;4,03
19/12/2021;4563,1;4577,4;4530,3;4555;76;105328;41,64;4603,65;4342,05;4634,92;-79,92
20/12/2021;4610,4;4647,3;4582,3;4647;76,99;63006;51,15;4605,35;4345,09;4635,28;11,72
21/12/2021;4645,9;4688,5;4632,2;4682,3;74,97;47798;54,23;4608,37;4348,44;4636,33;45,97
22/12/2021;4697,9;4737;4697,7;4736,8;71,09;21855;58,57;4613,4;4352,31;4637,34;99,46
26/12/2021;4728,2;4784,1;4722,7;4779,6;67,56;28030;61,65;4619,92;4356,56;4639,15;140,45
27/12/2021;4789,5;4806,1;4778,8;4787,8;62,38;38504;62,23;4626,5;4360,85;4641,7;146,1
28/12/2021;4793,5;4799,8;4778,3;4794,5;61,12;31340;62,73;4633,09;4365,16;4643,81;150,69
29/12/2021;4791,5;4807,8;4788,5;4799,7;60,66;24580;63,13;4639,63;4369,49;4645,48;154,22
30/12/2021;4773,4;4787;4764,6;4777,6;60,49;27742;60,15;4645,04;4373,55;4647,05;130,55
02/01/2022;4785,3;4799,5;4756,1;4790,9;59,4;45220;61,33;4650,76;4377,7;4785,84;5,06
03/01/2022;4804;4817,1;4773,8;4791,8;56,76;42832;61,41;4656,29;4381,82;4788,05;3,75
04/01/2022;4783,2;4797;4728,3;4733,8;58,04;53792;53,4;4659,33;4385,32;4770,84;-37,04
05/01/2022;4700,3;4725,5;4671;4711;55,32;105590;50,61;4661,35;4388,57;4747,88;-36,88
06/01/2022;4705,7;4709,9;4663;4690,8;53,36;69376;48,2;4662,51;4391,57;4736,39;-45,59
09/01/2022;4682,9;4690,3;4580,8;4644,5;53,15;84898;43,14;4661,8;4394,09;4718,22;-73,72
10/01/2022;4667,9;4710;4636,5;4705;51,81;72932;50,46;4663,5;4397,18;4716,3;-11,3
11/01/2022;4719,9;4748,5;4704,1;4725,7;50,96;65732;52,71;4665,94;4400,45;4717,39;8,31
12/01/2022;4713,2;4744,8;4683,9;4689,4;51,4;70580;48,55;4666,86;4403,33;4714,3;-24,9
13/01/2022;4670,8;4675,3;4614,6;4639,1;52,36;96166;43,44;4665,77;4405,67;4704,46;-65,36
16/01/2022;4657,5;4674,5;4654;4663,1;52,94;29928;46,34;4665,66;4408,23;4702,84;-39,74
17/01/2022;4641;4644,2;4570,5;4599,5;58,01;92476;40,42;4663,07;4410,14;4691,69;-92,19
18/01/2022;4551,3;4611;4543,9;4568,8;61,43;87326;37,91;4659,37;4411,72;4680,33;-111,53
19/01/2022;4535,7;4602;4535,4;4547,5;63,68;94122;36,22;4654,98;4413,07;4668,29;-120,79
20/01/2022;4463,2;4494,5;4413;4413,3;70,19;136776;27,83;4645,51;4413,07;4638,62;-225,32
23/01/2022;4425,2;4432,2;4221;4318,7;82,18;178442;23,67;4632,69;4412,13;4596,46;-277,76
24/01/2022;4368,5;4411,9;4284,3;4410,1;86,39;183606;33,95;4623,96;4412,11;4574,2;-164,1
25/01/2022;4368,2;4454,6;4354,5;4377,2;89,05;143576;32,26;4614,28;4411,76;4557,38;-180,18
26/01/2022;4304,4;4430;4272,1;4324,4;96,9;237644;29,71;4602,92;4410,89;4528,52;-204,12
27/01/2022;4350,4;4388,5;4273,9;4373,7;97,23;198182;34,89;4593,93;4410,52;4514,03;-140,33
30/01/2022;4435,4;4498;4403,9;4495;100,86;110756;45,51;4590,05;4411,36;4513,08;-18,08
31/01/2022;4502,4;4524,8;4483,5;4519;100,64;117604;47,34;4587,26;4412,44;4519;0
01/02/2022;4569,9;4591,6;4544,9;4584,4;101,47;98780;52,07;4587,15;4414,15;4548,86;35,54
02/02/2022;4537,9;4552,7;4490,8;4496;102,81;120528;46,05;4583,58;4414,96;4529,95;-33,95
03/02/2022;4534,5;4536,1;4447,1;4523,7;106,64;140524;48,07;4581,23;4416,04;4528,11;-4,41
06/02/2022;4504,1;4521,4;4480,7;4512,4;103,1;108485;47,3;4578,53;4417;4525,2;-12,8
07/02/2022;4487,7;4525,2;4465,4;4499,5;102,58;89184;46,37;4575,43;4417,82;4521,8;-22,3
08/02/2022;4538,6;4588,3;4528,9;4578,8;104,16;54334;52,52;4575,56;4419,42;4526,05;52,75
09/02/2022;4574;4590,2;4506,6;4509,1;100,53;107824;47,38;4572,95;4420,32;4523,87;-14,77
10/02/2022;4473,2;4528,1;4405,4;4419,7;94,21;121200;41,74;4566,94;4420,31;4510,7;-91
13/02/2022;4423,5;4434,3;4360,8;4392,3;90,34;163402;40,16;4560,1;4420,03;4493,45;-101,15
14/02/2022;4400,2;4474,9;4391,4;4463,5;89,16;105972;45,88;4556,31;4420,46;4490,87;-27,37
15/02/2022;4463,7;4488,2;4429,4;4475,7;82,08;94274;46,82;4553,15;4421,01;4489,78;-14,08
16/02/2022;4467,4;4473,1;4391,2;4391,5;79,93;119574;41,47;4546,81;4420,72;4481,63;-90,13
17/02/2022;4400;4411,6;4326,4;4374,7;77,14;105834;40,48;4540,06;4420,26;4474,32;-99,62
20/02/2022;4386,8;4396,3;4290,7;4294,8;81,73;89494;36,06;4530,44;4419,01;4464,51;-169,71
21/02/2022;4280,1;4363,7;4265,3;4316,2;83,57;157218;38,01;4522,04;4417,99;4451,51;-135,31
22/02/2022;4320,6;4349,8;4238;4243,5;84,87;105814;34,19;4511,12;4416,25;4439,93;-196,43
23/02/2022;4208,1;4245,3;4106,4;4240,8;88,44;291266;34,05;4500,52;4414,51;4413,46;-172,66
24/02/2022;4263,9;4385,4;4232,9;4368,1;96,26;164198;45,2;4495,32;4414,05;4410,3;-42,2
27/02/2022;4290,7;4389,6;4287;4337,4;99,31;163936;43,3;4489,13;4413,28;4405,55;-68,15
28/02/2022;4383,5;4402,8;4285,6;4303,3;101,34;151015;41,22;4481,84;4412,19;4303,3;0
01/03/2022;4309;4401,3;4282,3;4386,3;103,87;150242;47,78;4478,1;4411,93;4344,69;41,61
02/03/2022;4373,2;4421,4;4344;4369,3;100,64;131673;46,63;4473,83;4411,51;4352,18;17,12
03/03/2022;4343,7;4363,6;4284,7;4298,5;101,43;148420;42,1;4466,95;4410,38;4338,47;-39,97
06/03/2022;4281,4;4328,1;4218,5;4222,3;103,29;178808;37,83;4457,36;4408,51;4311,15;-88,85
07/03/2022;4159,7;4277,3;4145,8;4221,3;108,49;195105;37,78;4448,1;4406,65;4292,8;-71,5
08/03/2022;4192,3;4292,3;4182,7;4278;110,28;159690;42,78;4441,43;4405,37;4290,68;-12,68
09/03/2022;4272,9;4283,4;4209,5;4261,9;109,47;159776;41,75;4434,39;4403,94;4287,07;-25,17
10/03/2022;4265,7;4337,9;4230,3;4234,7;109,61;136028;40,01;4426,56;4402,26;4282,02;-47,32
13/03/2022;4235,6;4253,8;4161,1;4171,3;109,21;146769;36,21;4416,55;4399,96;4271,59;-100,29
14/03/2022;4170,7;4270,9;4138,2;4261,7;110,7;128086;44,32;4410,48;4398,58;4270,84;-9,14
15/03/2022;4291,8;4358,6;4251,2;4358,1;108,45;123957;51,42;4408,42;4398,18;4276,81;81,29
16/03/2022;4349;4411,3;4328,8;4410,6;103,45;125432;54,8;4408,51;4398,3;4285,49;125,11
17/03/2022;4393,2;4466,4;4373,7;4464,6;102,74;89460;58,03;4410,71;4398,96;4293,4;171,2
20/03/2022;4452,3;4482,2;4424,4;4460,6;98,5;94176;57,7;4412,66;4399,58;4300,83;159,77
21/03/2022;4451,2;4522,6;4449;4512,6;95,26;63870;60,81;4416,58;4400,7;4307,03;205,57
22/03/2022;4518;4518;4455,6;4455,8;94,19;73484;55,97;4418,12;4401,25;4311,88;143,92
23/03/2022;4459,4;4521,7;4457,9;4521,7;92,85;82184;59,96;4422,18;4402,45;4319,25;202,45
24/03/2022;4528,6;4546,3;4500,8;4544,7;88,27;74426;61,27;4426,99;4403,86;4326,21;218,49
27/03/2022;4524,1;4576;4517,2;4574,7;83,08;72590;62,98;4432,78;4405,56;4333,46;241,24
28/03/2022;4587,1;4637;4577,8;4631,5;79,7;80896;66,04;4440,57;4407,81;4342,86;288,64
29/03/2022;4628,4;4628,8;4580,4;4601,6;78,07;61878;63,09;4446,89;4409,74;4348,95;252,65
30/03/2022;4615,3;4617,8;4531,9;4536,4;76,52;66834;57,09;4450,4;4411;4353,6;182,8
31/03/2022;4552,9;4560,8;4506,9;4544,1;73,75;67032;57,6;4454,07;4412,33;4544,1;0
03/04/2022;4551,3;4584,7;4535,5;4584,7;67,79;48026;60,29;4459,2;4414,04;4561,05;23,65
04/04/2022;4579,3;4593,9;4513,6;4526,4;65,85;59530;54,9;4461,83;4415,16;4549,23;-22,83
05/04/2022;4531,2;4533;4449,5;4480;65,92;89884;50,99;4462,54;4415,8;4525,7;-45,7
06/04/2022;4471,4;4521,9;4450,4;4501,4;64,41;99186;52,66;4464,07;4416,66;4519,07;-17,67
07/04/2022;4514,6;4525,6;4474,7;4490,5;63,91;71758;51,7;4465,1;4417,39;4514,37;-23,87
10/04/2022;4467,4;4487,1;4409;4415,3;64,48;85835;45,48;4463,15;4417,37;4498,05;-82,75
11/04/2022;4400,6;4471,9;4380,9;4397,9;66,52;96300;44,16;4460,59;4417,18;4482,43;-84,53
12/04/2022;4422,2;4454,3;4388,9;4448,3;66,49;80960;48,8;4460,11;4417,49;4478,48;-30,18
13/04/2022;4449,7;4460,5;4390,5;4391,5;68,24;80044;44,33;4457,42;4417,23;4469,54;-78,04
17/04/2022;4380,9;4411;4369,5;4392;67;51056;44,37;4454,85;4416,98;4464,76;-72,76
18/04/2022;4406,2;4471,8;4376,7;4464,8;69,34;69196;51,04;4455,24;4417,45;4464,77;0,03
19/04/2022;4444,4;4489;4438,4;4460,8;69,31;74828;50,68;4455,46;4417,88;4464,46;-3,66
20/04/2022;4481,7;4513,8;4384,3;4397,3;72,42;92756;45,24;4453,18;4417,68;4458,62;-61,32
21/04/2022;4391,2;4397,2;4267,9;4272,7;77,81;94052;36,86;4446,1;4416,24;4443,55;-170,85
24/04/2022;4227,8;4298,8;4199,6;4298,3;81,39;138288;39,35;4440,31;4415,06;4428,09;-129,79
25/04/2022;4293,5;4295,5;4175;4176;84,46;103020;32,72;4429,94;4412,68;4409,56;-233,56
26/04/2022;4200,7;4241,8;4162,5;4182,3;84,16;146326;33,35;4420,23;4410,39;4388,08;-205,78
27/04/2022;4211,8;4308,9;4188,1;4288,6;88,09;120592;42,94;4415,07;4409,18;4380,89;-92,29
28/04/2022;4274,2;4279,2;4124,1;4134,1;96,21;113814;35,04;4404,05;4406,44;4365,13;-231,03
01/05/2022;4158;4170,3;4061,8;4155,3;98,14;141550;36,76;4394,3;4403,94;4145,85;9,45
02/05/2022;4160,7;4200,8;4134,6;4172,8;96,36;125490;38,22;4385,61;4401,64;4154,73;18,07
03/05/2022;4183,2;4308,3;4148,3;4300,5;103,12;107652;47,66;4382,27;4400,64;4186,85;113,65
04/05/2022;4294,3;4305,5;4105,3;4151,8;112,42;150565;39,99;4373,23;4398,16;4178,6;-26,8
05/05/2022;4139,8;4158,3;4067,7;4124;115,93;182432;38,74;4363,46;4395,43;4166,47;-42,47
08/05/2022;4087,1;4098,1;3975,2;3991;119,76;162482;33,35;4348,85;4391,41;4137,5;-146,5
09/05/2022;4034,9;4070,5;3957,8;4001,3;124,2;161672;34,11;4335,22;4387,53;4118,28;-116,98
10/05/2022;4015,5;4054,5;3928,8;3936;123,93;166920;31,63;4319,57;4383,03;4095,1;-159,1
11/05/2022;3953,2;3965;3859;3931,5;122,26;212086;31,46;4304,35;4378,54;4072,34;-140,84
12/05/2022;3965,2;4039,8;3954,7;4025;122,91;103958;38,81;4293,39;4375,02;4069,32;-44,32
15/05/2022;3995,7;4046,7;3983,3;4009,4;118,63;120124;38,07;4282,26;4371,39;4065,2;-55,8
16/05/2022;4029,9;4091;4026,9;4088,5;118,79;106566;43,86;4274,66;4368,57;4066,54;21,96
17/05/2022;4076,3;4083,4;3912,3;3927,3;122,34;95134;36,4;4261,04;4364,18;4059,75;-132,45
18/05/2022;3906,6;3946,2;3859;3901,2;116,81;181380;35,35;4246,93;4359,57;4046,26;-145,06
19/05/2022;3921,5;3952,1;3810,4;3903,2;119,19;122418;35,5;4233,45;4355,03;4038,49;-135,29
22/05/2022;3956,9;3982,5;3909;3974,2;120,12;126050;40,87;4223,28;4351,24;4035,09;-60,89
23/05/2022;3921,6;3956,3;3873,9;3942,6;115,86;126875;39,3;4212,27;4347,18;4030,41;-87,81
24/05/2022;3968,2;3999,2;3916;3978,2;107,5;125944;42;4203,09;4343,51;4027,91;-49,71
25/05/2022;3975,9;4074,7;3962,1;4059,5;109,07;100908;47,71;4197,46;4340,68;4029,07;30,43
26/05/2022;4055,8;4158;4049,9;4157,5;106,16;71670;53,64;4195,9;4338,86;4032,35;125,15
29/05/2022;4193,7;4203,9;4168,3;4179,9;101,43;32120;54,9;4195,27;4337,27;4034,02;145,88
30/05/2022;4150,4;4169,1;4104,8;4134,6;97,81;121234;51,84;4192,89;4335,26;4038,15;96,45
31/05/2022;4144,2;4166,3;4073,3;4099;96,89;112472;49,5;4189,21;4332,91;4099;0
01/06/2022;4101,1;4177,6;4073,2;4175,8;96,61;110138;54,29;4188,68;4331,34;4137;38,8
02/06/2022;4178;4178,2;4098,1;4107,6;97,8;99852;49,77;4185,5;4329,12;4127,89;-20,29
05/06/2022;4134,7;4169,3;4108,6;4122,1;96,38;85088;50,71;4183,02;4327,06;4126,68;-4,58
06/06/2022;4097,7;4165,1;4077;4159,1;90,09;76466;53,12;4182,08;4325,39;4131,81;27,29
07/06/2022;4148,2;4160,3;4106,5;4115;87,7;80944;49,99;4179,45;4323,29;4129,4;-14,4
08/06/2022;4105,2;4144,2;4017;4017;86,66;104308;43,8;4173,08;4320,25;4111,88;-94,88
09/06/2022;4027,3;4030,1;3900;3900,5;90,29;112572;37,81;4162,39;4316,07;4081,44;-180,94
12/06/2022;3827,2;3841,4;3735,1;3753,6;94,94;136576;31,89;4146,36;4310,47;4032,69;-279,09
13/06/2022;3798,9;3802,4;3707,2;3739,2;95,8;124052;31,37;4130,39;4304,79;3997,77;-258,57
14/06/2022;3754,3;3839,2;3720,7;3788,5;96,22;133444;35,25;4116,98;4299,65;3974,02;-185,52
15/06/2022;3810,1;3818,6;3638,7;3668,7;101,35;165910;30,7;4099,4;4293,37;3936,27;-267,57
16/06/2022;3685,6;3709,6;3635,7;3672,2;103,31;131004;30,98;4082,65;4287,19;3912,78;-240,58
19/06/2022;3687,6;3721,2;3679,4;3713,4;101,45;46085;34,35;4068,17;4281,48;3906,73;-193,33
20/06/2022;3721,1;3780,2;3720,9;3764,5;99,58;67002;38,36;4056,26;4276,34;3900,72;-136,22
21/06/2022;3718,9;3802,1;3689,9;3760,4;100,14;99285;38,16;4044,66;4271,2;3892,45;-132,05
22/06/2022;3743,1;3802,7;3732,1;3796,5;99,46;130356;41,09;4034,93;4266,48;3885,56;-89,06
23/06/2022;3818,6;3913,7;3813,9;3913,4;103,42;59804;49,46;4030,16;4262,97;3886,45;26,95
26/06/2022;3910;3944,5;3888,9;3900,2;101,1;86386;48,62;4025,06;4259,36;3887,06;13,14
27/06/2022;3917,6;3946,2;3819,3;3822,6;106,32;89744;43,9;4017,12;4255,01;3884,24;-61,64
28/06/2022;3811,6;3835,7;3797,2;3816,7;99,99;102307;43,55;4009,26;4250,65;3881,03;-64,33
29/06/2022;3803,4;3819,9;3737,5;3788,1;96,58;126806;41,83;4000,59;4246,05;3875,86;-87,76
30/06/2022;3753;3830,4;3742;3825,9;91,08;111268;44,93;3993,74;4241,87;3825,9;0
03/07/2022;3807,2;3819,3;3794,6;3811,3;86,51;32224;43,96;3986,59;4237,58;3822,62;-11,32
04/07/2022;3842,5;3842,5;3742,1;3831,6;85,22;112444;45,72;3980,51;4233,54;3826,57;5,03
05/07/2022;3826,9;3871,8;3808,5;3843,8;76,89;112360;46,8;3975,15;4229,67;3831,82;11,98
06/07/2022;3836,4;3910,6;3836,3;3903,1;76,92;83558;51,83;3972,32;4226,42;3845;58,1
07/07/2022;3887,7;3918,6;3864,7;3897,1;77,27;86721;51,3;3969,37;4223,14;3853,39;43,71
10/07/2022;3862,4;3882,6;3847,5;3854;76,04;73766;47,55;3964,85;4219,47;3853,47;0,53
11/07/2022;3831,7;3873,8;3801,5;3820,8;73,19;81080;44,83;3959,2;4215,5;3849,65;-28,85
12/07/2022;3829,8;3868,2;3748,6;3800,1;76,69;111972;43,18;3952,96;4211,37;3842,76;-42,66
13/07/2022;3789,4;3801,8;3720;3789,7;74,16;124186;42,33;3946,56;4207,17;3835,67;-45,97
14/07/2022;3785,6;3863,2;3777,6;3863,2;76,31;79406;49,82;3943,29;4203,75;3837,84;25,36
17/07/2022;3884,6;3905,9;3817,9;3830,4;73,53;64590;46,89;3938,86;4200,03;3837,39;-6,99
18/07/2022;3839,2;3939,4;3831,5;3934,1;78,56;59336;55,74;3938,67;4197,39;3842,45;91,65
19/07/2022;3948,8;3973,9;3918,9;3959,3;76,61;78548;57,59;3939,48;4195,02;3850,03;109,27
20/07/2022;3947,7;3998,5;3927,3;3998,3;75,38;107310;60,35;3941,79;4193,06;3862,1;136,2
21/07/2022;3984,3;4013;3938,5;3961,8;78,46;82490;56,64;3942,57;4190,76;3867,96;93,84
24/07/2022;3958,2;3985,4;3943,3;3967,8;74,3;71604;57,1;3943,56;4188,54;3872,82;94,98
25/07/2022;3954,6;3961,5;3910,4;3920,6;73,88;58280;52,32;3942,66;4185,88;3874,64;45,96
26/07/2022;3952,8;4040;3949,8;4021,5;77,1;65432;60,03;3945,75;4184,24;3880,66;140,84
27/07/2022;4015,5;4079,1;3991,6;4072,1;79,5;76726;63,24;3950,71;4183,12;3889,43;182,67
28/07/2022;4100,9;4140,6;4078,5;4131,8;80,85;63310;66,64;3957,81;4182,61;3898,27;233,53
31/07/2022;4118;4145,4;4094,8;4118,4;79,3;69890;65,18;3964,11;4181,97;4118,4;0
01/08/2022;4100,1;4140,7;4078,9;4092;75,17;82796;62,29;3969,12;4181,08;4104,08;-12,08
02/08/2022;4098,9;4167,8;4090,6;4152,8;74,84;63692;66,03;3976,33;4180,8;4118,42;34,38
03/08/2022;4153,7;4170,9;4134,8;4152,1;71,31;83884;65,95;3983,22;4180,51;4127,83;24,27
04/08/2022;4156,5;4159,6;4101,7;4146,7;69,16;74718;65,28;3989,63;4180,18;4131,59;15,11
07/08/2022;4153,8;4186,9;4128,3;4140,1;65,56;64706;64,42;3995,53;4179,78;4132,84;7,26
08/08/2022;4146;4151;4111,6;4123,1;64,44;61090;62,16;4000,53;4179,21;4131,66;-8,56
09/08/2022;4117,8;4211,2;4112,1;4207,9;66,44;59510;68,17;4008,67;4179,5;4139,75;68,15
10/08/2022;4217,3;4257,7;4200,6;4207,3;65,19;65658;68,08;4016,46;4179,78;4146,84;60,46
11/08/2022;4218,2;4279,8;4214,7;4278,3;67,36;43582;72,34;4026,72;4180,76;4155,4;122,9
14/08/2022;4267,1;4301,5;4246,1;4295,2;67,22;38140;73,25;4037,25;4181,89;4162,93;132,27
15/08/2022;4285,9;4325,8;4276;4306,3;62,25;46960;73,86;4047,8;4183,13;4171,85;134,45
16/08/2022;4302,7;4303,2;4252,7;4273;59,83;66580;68,79;4056,64;4184,03;4180,05;92,95
17/08/2022;4266,9;4292,3;4255,2;4284,5;57,59;64392;69,57;4065,57;4185,03;4187,65;96,85
18/08/2022;4257,9;4265,9;4218,6;4229,1;58,68;52642;61,6;4071,98;4185,46;4189,97;39,13
21/08/2022;4204,3;4210,1;4129,2;4138,9;61,4;57220;51,3;4074,61;4185;4187,04;-48,14
22/08/2022;4123,3;4159,2;4122,1;4128,4;58,54;67764;50,25;4076,72;4184,44;4183,3;-54,9
23/08/2022;4122,1;4156,7;4108,8;4140,2;59,38;57816;51,45;4079,21;4184;4181,08;-40,88
24/08/2022;4153,3;4200,5;4145,9;4200,5;59,55;62158;57,17;4083,96;4184,16;4182,1;18,4
25/08/2022;4194,1;4215,6;4057,8;4058,3;66,64;78298;44,01;4082,96;4182,91;4174,41;-116,11
28/08/2022;4031;4063,3;4014,5;4029,5;67,31;77080;41,91;4080,86;4181,38;4166,07;-136,57
29/08/2022;4043,6;4071,6;3964,7;3986,2;67,86;82860;38,9;4077,15;4179,44;4155,58;-169,38
30/08/2022;4009,5;4015,6;3954,7;3954,7;68,14;102212;36,82;4072,35;4177,2;4142,11;-187,41
31/08/2022;3933,2;3970,5;3902,5;3968,5;67,81;109078;38,37;4068,27;4175,13;4130,51;-162,01
01/09/2022;3971;4018,7;3905,7;3924,2;71,93;96103;35,38;4062,62;4172,63;4119,04;-194,84
04/09/2022;3935,9;3941,9;3918,1;3936;70,07;39044;36,79;4057,66;4170,28;4115;-179
05/09/2022;3942,9;3961,7;3886,3;3909,8;71,63;100426;34,96;4051,86;4167,69;4103,97;-194,17
06/09/2022;3905,1;3988,3;3893,5;3980,6;75,75;85206;43,19;4049,07;4165,82;4098,59;-117,99
07/09/2022;3981,1;4010,9;3942,2;4005,2;75,95;106820;45,76;4047,35;4164,23;4093,75;-88,55
08/09/2022;4016,7;4076,9;4016,3;4067,4;73,94;58236;51,71;4048,13;4163,26;4093,02;-25,62
11/09/2022;4075,8;4119,4;4073;4110,9;75;76041;55,4;4050,59;4162,74;4093,64;17,26
12/09/2022;4126,4;4155,4;3920,1;3930,1;88,39;91900;41,29;4045,87;4160,43;4087,07;-156,97
13/09/2022;3942,5;3962,4;3910,4;3946,7;87,79;99984;42,74;4041,98;4158,3;4081,19;-134,49
14/09/2022;3957;3958,1;3887,5;3900,8;81,56;95390;39,82;4036,44;4155,74;4074,25;-173,45
15/09/2022;3870,2;3877,5;3836;3874,3;82,71;89765;38,21;4030,08;4152,94;4067,27;-192,97
18/09/2022;3855,8;3901,9;3829;3901,4;80,28;83113;40,85;4025,04;4150,43;4062,08;-160,68
19/09/2022;3909,3;3919,5;3826,9;3856,1;82,54;79194;37,93;4018,41;4147,51;4056,11;-200,01
20/09/2022;3847,6;3907,7;3788,7;3789;86,19;95637;34,04;4009,42;4143,94;4047,09;-258,09
21/09/2022;3762;3816,8;3748,9;3756,4;82,96;135617;32,31;3999,49;4140,08;4033,79;-277,39
22/09/2022;3746,5;3747,1;3646,4;3696,6;89,12;103078;29,36;3987,62;4135,67;4022,46;-325,86
25/09/2022;3664,3;3715,8;3643,6;3655,4;88,89;126858;27,49;3974,59;4130,89;4007,89;-352,49
26/09/2022;3690,1;3717,7;3621,7;3647,7;88,98;113114;27,15;3961,77;4126,08;3995,57;-347,87
27/09/2022;3619,9;3737,2;3599,9;3718,5;93,88;145020;35,24;3952,23;4122,03;3983,94;-265,44
28/09/2022;3711,4;3721,4;3609,7;3638,9;96,74;158966;31,06;3939,94;4117,22;3968,75;-329,85
29/09/2022;3654,5;3680,5;3584,1;3590,3;99,91;134848;28,81;3926,23;4111,98;3955,14;-364,84
02/10/2022;3589,7;3698,6;3574,7;3676,3;91,95;106054;37,43;3916,43;4107,64;3628,16;48,14
03/10/2022;3717,6;3791,3;3714,7;3790,3;96,45;98774;46,66;3911,48;4104,48;3675,31;114,99
04/10/2022;3769,1;3807,4;3721,7;3780,4;97,53;98024;46,02;3906,34;4101,26;3698,84;81,56
05/10/2022;3797,6;3805;3738,5;3743,8;97,65;132572;43,66;3899,97;4097,7;3709,3;34,5
06/10/2022;3726,1;3751,7;3620,7;3642,7;101,8;102124;37,87;3889,88;4093,18;3699,18;-56,48
09/10/2022;3619,6;3655,1;3588,2;3612;99,96;95980;36,3;3878,98;4088,39;3688,29;-76,29
10/10/2022;3584,9;3641,2;3567,7;3586,7;96,71;126520;35,01;3867,52;4083,4;3673,93;-87,23
11/10/2022;3612,8;3622,5;3573,6;3575,9;95,36;126769;34,45;3856,08;4078,35;3661,76;-85,86
12/10/2022;3584,3;3687;3490,3;3668;101,55;150540;42,88;3848,71;4074,26;3662,57;5,43
13/10/2022;3691,8;3721,6;3580,8;3587,8;106,45;142224;38,26;3838,48;4069,42;3654,48;-66,68
16/10/2022;3615;3691,6;3605,7;3678,4;107,01;92762;45,41;3832,2;4065,53;3656,05;22,35
17/10/2022;3734,8;3765,1;3685,4;3722,4;103,39;111183;48,53;3827,89;4062,12;3660,91;61,49
18/10/2022;3727,3;3741,5;3665,6;3696,9;100,84;111614;46,86;3822,76;4058,48;3663,38;33,52
19/10/2022;3673,1;3735,5;3655,5;3663,5;99,66;142950;44,69;3816,51;4054,55;3663,39;0,11
20/10/2022;3655,9;3758,2;3630,9;3753,5;99,91;122320;51,24;3814,04;4051,56;3669,2;84,3
23/10/2022;3760,6;3811;3725,9;3799,5;97,77;122929;54,23;3813,47;4049,05;3677,14;122,36
24/10/2022;3804,9;3863,2;3779,1;3861;97,66;75658;57,94;3815,33;4047,18;3683,78;177,22
25/10/2022;3826,4;3886,5;3820,6;3830,5;97,61;96198;55,53;3815,93;4045,02;3690,23;140,27
26/10/2022;3849,1;3859,7;3803,3;3807,8;92,29;128554;53,75;3815,61;4042,66;3696,74;111,06
27/10/2022;3774,7;3905,8;3766,2;3900,8;97,48;89374;59,49;3818,95;4041,25;3704,32;196,48
30/10/2022;3892;3895,3;3861,9;3873,5;95,01;72094;57,25;3821,09;4039,58;3709,24;164,26
31/10/2022;3897,4;3917,4;3842,8;3855,5;96,84;82892;55,75;3822,44;4037,75;3855,5;0
01/11/2022;3861,4;3895,5;3757,3;3758,3;92,66;93384;48,39;3819,92;4034,97;3804,01;-45,71
02/11/2022;3763,2;3771,7;3694,3;3717,5;88,14;111204;45,67;3815,91;4031,81;3770,54;-53,04
03/11/2022;3737,9;3797,3;3704,2;3772,3;87,37;123022;49,76;3814,2;4029,23;3771,07;1,23
06/11/2022;3766,8;3807,9;3749,3;3801,2;85,36;80460;51,82;3813,69;4026,96;3776,01;25,19
07/11/2022;3804,3;3859,6;3785,6;3814,6;85,23;61458;52,79;3813,72;4024,85;3780,3;34,3
08/11/2022;3818,3;3836,8;3752,7;3755,7;85,52;89074;48,21;3811,45;4022,17;3776,89;-21,19
09/11/2022;3755,9;3930,9;3745,3;3929,9;89,69;103310;59,42;3816,09;4021,25;3798,11;131,79
10/11/2022;3980,5;4001,7;3943,7;4000,2;88,74;86430;62,91;3823,31;4021,04;3819,12;181,08
13/11/2022;3980,5;4008,7;3966,1;3994,7;85,77;65798;62,46;3830,03;4020,78;3832;162,7
14/11/2022;3979,1;4041,9;3951,2;3993;87,54;104293;62,31;3836,42;4020,5;3848,77;144,23
15/11/2022;3997,1;4006,1;3955;3967;87,16;84160;59,95;3841,55;4019,97;3857,94;109,06
16/11/2022;3963,4;3981,2;3903,4;3935,3;82,75;90832;57,11;3845,22;4019,13;3863,91;71,39
17/11/2022;3941,3;3984,6;3934,1;3953,4;83,58;72312;58,32;3849,46;4018,47;3869,09;84,31
